id;fecha;anio;mes;tipoprop;lugar;geoname_num;lat_lon;sup_tot_m2;sup_cub_m2;piso;cant_amb;des;tit;Pozo;Boleto;Unidades;Departamentos;Entrega;Inversor;Posesion;Cuotas;Anticipo;Estrenar;Emprendimiento;Resumen;Amenities;Cochera;Patio;Categoria;Balcon;Clase
100.818;2/25/16 0:00;2016;feb;dto;Balvanera;6693228;-34.589146,-58.402805;;21;;1;Ariel Champanier  . 4330Contacto: Silvia Amador  MLS ID # 181234436ESTUDIO APTO PROFESIONAL  AL CONTRAFRENTE PISO ALTO LUZ Y SOL ORIEN NE ACCEDE A TU 1ERA VIVIENDA O ESTUDIO DE TRABAJO. FIDEICOMISO AL COSTO REAL PROYECTO Y DIRECCION DE OBRA: Estudio Monds;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100.820;8/11/15 0:00;2015;ago;local;Belgrano;3436077;-34.5762041583,-58.4485887405;270;270;;;EN VENTA CON RENTA  IDEAL INVERSOREspectacular local de 270m2 sobre Av. Federico Lacroze (casi esq. Zapiola), a 2 cuadras de estacion de tren Colegiales, a 5 de Cabildo.Frente de 5,70 mts (con doble altura vidriada) que luego se ensancha a 9 mts,fondo de;Espectacular local sobre Avenida;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
100.984;11/12/15 0:00;2015;nov;dto;Boedo;3436003;-34.63099,-58.4201892;40;40;;2;v813 NO TE LO PERDAS  DEPA DESDE $ 5.101;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100.989;7/8/15 0:00;2015;jul;dto;Villa Urquiza;3433775;-34.5843942,-58.4762197;46;41;;2;Departamento a estrenar de 46 m2 apto profesional. Living comedor con salida a balcon. Cocina abierta. BaÃ±o completo. Muy luminoso. Es primera escritura.CODIGO DE INMUEBLE IAP116378IZRASTZOFF AGENTES INMOBILIARIOSJorge Izrastzoff: Matricula CUCICBA 1354M;A estrenar.;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
101.024;3/25/14 0:00;2014;mar;dto;Palermo;3430234;-34.5935386,-58.4272522;144;119;;;CODIGO: 91669673 ubicado en: ARAOZ 1300   Publicado por: LA CROIX PROPIEDADES. El precio es de USD 295000. PALERMO ARAOZ Y GORRITI 3 DORMITORIOSESPECTACULAR TRIPLEX 144M2 CON TERRAZA NUEVO1ER PLANTA AMPLIO LIVING COCINA SEMIINTEGRADA TOILLETE BALCON2DA PL;Departamento en Venta en Palermo, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
101.073;10/19/15 0:00;2015;oct;casa;Floresta;3433910;-34.6491739,-58.4871135;;150;;4;CASA CON PATIO ENTRADA DE COCHE COMO PARA TRES VEHICULOS, LOCAL AL FRENTE TRANSFORMADO EN MONOAMBIENTE CON ENTREPISO Y CON BAJO MESADA Y TERMOTANQUE INDEPENDIENTE. LA PROPIEDAD ADEMAS TIENE LIVING, LA COCINA ES COMODA Y FUNCIONA TAMBIEN COMO COMEDOR DIARI;HOMER. Ambientes. Dormitorios. 150 m2c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
101.111;1/14/16 0:00;2016;ene;dto;Villa General Mitre;3427433;-34.611153,-58.488829;;56;;2;Maria Cristina Barrionuevo  CUCICBA 6281Contacto: Diana Diaz  MLS ID # 42001108153Departamento en excelente estado, 3 ambientes P.B. EXPENSAS $ 280         56 m2  totales       5,13 m2 patio cubierto con techo nuevo de policarbonato translucido y corrediz;DPTO TRES AMB PH VILLA DEL PARQUE SANTA RITA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
101.152;9/23/15 0:00;2015;sep;dto;Belgrano;3436077;-34.5644910346,-58.4511020604;97;86;;3;Departamento en Venta en Belgrano de 2 dormitorios. Excelente Planta Baja con patio, dormitorio principal en suite, baulera y entrada de servicio.D'Odorico Propiedades;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
101.156;2/3/16 0:00;2016;feb;dto;Palermo;3430234;-34.563501501,-58.4410705987;93;84;;4;Muy lindo Semipiso de 93 Metros totales.4 Ambientes.3 Habitaciones.Toilette1 BaÃ±o completo.Cocina independiente LavaderoHabitacion de Servicio con baÃ±oBauleraBalcon CorridoApto profesional.Expensas $2100Ingreso del Edificio con tarjeta Magnetica.Portero;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
101.160;11/2/15 0:00;2015;nov;dto;Balvanera;6693228;-34.595843,-58.393615;;300;;4;Hernan Perrone   2792Contacto: Gerardo Lencina  MLS ID # 151127122Departamento en venta, al frente, sobre la  Av. Santa Fe 1800  entre Callao y Riobamba. Se trata de un piso, compuesto por: Living, Comedor principal, Comedor diario, Estar intimo, 4 dormit;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.166;4/7/15 0:00;2015;abr;casa;Floresta;3433910;-34.65083,-58.485112;255;177;;3;"Formando Parte de Parque Avellaneda, Casa sobre Lote Propio de 13.42 x 19. Superficie de Lote 255 m2 Zonificacion R2bII. A metros de la Subida a la Autopista ""25 de Mayo"" y ""Riccheri"", y a 5 cuadras del Parque Avellaneda.Casa en Planta Baja, Primer Piso y";Casa - 2 Plantas - Terraza, Garage y Jardin - Parque Avellaneda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.213;9/2/15 0:00;2015;sep;dto;Colegiales;3435356;-34.552129,-58.46838;;45;;1;Jorge Salafia  CUCICBA 5666Contacto: Marta PeÃ±a  MLS ID # 420211006101Fideicomiso al costo en pesos. Edificio RONCHAMP II. Entrega Marzo 2018. Departamento de 1 ambiente con cocina integrada, baÃ±o completo y balcon. Muy alto nivel de calidad de terminac;;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
101.283;8/31/15 0:00;2015;ago;dto;Parque Patricios;3430114;-34.637701,-58.4002165;28;25;;;CODIGO: 1259db24493 ubicado en: Guarani al 500 2Â°A   Publicado por: MB INMOBILIARIA S.A.. El precio es de USD 55000. PARQUE PATRICIOS.VENTA EN POZO Direccion: Guarani al 500 Edificio de 7 pisos, algunos contaran con patio, balcon o terraza. Comienzo de o;PARQUE PATRICIOS VENTA MONOAMB.EN POZO C/BALCÃ“N GUARANI AL 50 2Â°A;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
101.349;12/21/15 0:00;2015;dic;dto;Palermo;3430234;-34.5809315,-58.4425002;35;31;;1;Este es un muy lindo y moderno departamento, perfectamente ubicado en el barrio de Palermo Hollywood, rodeado de cafÃ©s, restaurantes, pubs, discos, tiendas de libro y de diseÃ±o, y cercano a toda la vida de vanguardia que ofrece Palermo.;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.358;11/10/15 0:00;2015;nov;dto;Constitucion;3435257;-34.6260013741,-58.3834954455;32;30;;;CODIGO: 2850EB157 ubicado en: Av PavÃ_n al 1200   Publicado por: ESTUDIO BAIRES  ADRIANA BURGOS. El precio es de USD 52500. Excelente monoambiente al frente en 1er piso a estrenar. Entrega inmediata. . Publicado a travÃ©s de Mapaprop;VENTA Excelente monoambiente a estrenar!!!!;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
101.367;10/14/15 0:00;2015;oct;dto;Belgrano;3436077;-34.5660136,-58.456114;69;;;3;Impecable Departamento Todo a Nuevo 3 Dormitorios en Belgrano  Departamento Alto al frente. Lleno de Sol. Impecable. Todos los ambientes Externos. Living Comedor con salida a Balcon Corrido. 3 Dormitorios con Excelentes interiores de placards Nuevos con F;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
101.447;10/30/15 0:00;2015;oct;dto;Nunez;3430348;-34.549608,-58.474142;;49;;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, NuÃ±ez  1 Dormitorios  Con Cochera  Apto profesionalForma de Pago:Anticipo 40% y saldo en Cuotas mensuales ajustable segÃºn mayores costos hasta la posesion estimativa Junio 2017.Cocheras: 23.;Departamento en Venta ubicado en NuÃ±ez;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0
101.495;6/11/15 0:00;2015;jun;dto;Floresta;3433910;-34.633863,-58.476114;;40;;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Floresta  1 DormitoriosFloresta  Entre la Calle RamÃ_n L. FalcÃ_n , a una cuadra de Av. Rivadavia (altura 8000), Colectivos:1, 2, 4, 5, 8, 25, 36, 49, 55, 63, 85, 86, 88, 92, 96, 104, 113, 114;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.546;12/31/15 0:00;2015;dic;dto;Boedo;3436003;-34.6267687,-58.4252038;58;50;;;CODIGO: 3016WP0098 ubicado en: AV SAN JUAN 4283 4TO  C   Publicado por: WAIMAN PROPIEDADES. El precio es de ARS 1654000. GRAN 2 AMBIENTES CON BALCON EDIFICIO CON LAUNDRY, SOLARIUM, S.U.M. M SAUNA Y JACUZZI . Publicado a travÃ©s de Mapaprop;Proyecto San Juan 4200 departamento en construccion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
101.559;3/25/14 0:00;2014;mar;dto;Boedo;3436003;-34.6270753,-58.42001;46;35;;;CODIGO: 673A 1070 ubicado en: CASTRO 1176   Publicado por: ALPHA EMPRENDIMIENTOS SRL. El precio es de ARS 630000. Departamento de un ambiente 1Â° interno. B  En edificio con caracteristicas que lo hacen premium parking bicicletaspuertas blindadascaja de s;Departamento en Venta en Boedo, Capital Federal;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
101.561;6/2/14 0:00;2014;jun;dto;Boedo;3436003;-34.6260516,-58.4202387;25;25;;;CODIGO: 157AW23370 ubicado en: Castro 1100   Publicado por: ADRIANA ESPINOSA PROPIEDADES. El precio es de ARS 785400. 16 PHs Premium en la calle Castro entre Av. San Juan y Cochabamba, Boedo. Subte y colectivos.    Entrega: Mayo 2016. Departamentos tipo:;PH  Premium en la calle Castro entre Av. San Juan y Cochabamba, Boedo. Subte y colectivos. <br>Estudios, 1 y 2 ambientes.<br>;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
101.684;6/28/14 0:00;2014;jun;dto;Belgrano;3436077;-34.5639147,-58.4406001;240;;;3;VENTA  DUPLEX 3 DORMITORIOS EN EL BARRIO DE BELGRANO  DÃºplex ALTO LLENO DE SOL. Edificio moderno, Todo Nuevo, reciclado en EXCELENTE estado.  3 Dormitorios en Suite el principal doble con gran baÃ±o con doble bacha y gran hidromasaje Gran Living y Comedo;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.689;3/20/15 0:00;2015;mar;PH;Villa Real;3427383;-34.6193489,-58.5264149;141;70;;;CODIGO: 3 ubicado en: Cortina 2452   Publicado por: LUDIGLIANI DESARROLLO INMOBILIARIO. El precio es de USD 138000. Hermoso PH tipo antiguo. Ambientes amplios y ventilados.  Balcon al frente.  Terraza propia. Parrilla. Entrada independiente. Primer piso p;Excelente PH antiguo, luminoso, con terraza propia.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
101.711;1/25/16 0:00;2016;ene;dto;San Telmo;3428113;-34.6214484982,-58.3814764023;35;32;;1;1 amplio ambiente al contrafrente con balcon. Amplias medidas. Muy Luminoso. Vista Abierta al rioBaÃ±o completo. Aire acondicionado frio/calor. Amenities IDEAL INVERSOREl edificio cuenta con maquina lavadora y secadora de ropa. Gimnasio y solarium. Esta u;B de Irigoyen al 1100, e/ San Juan y H Primo;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0
101.737;10/26/15 0:00;2015;oct;casa;Coghlan;3435359;-34.5664958,-58.4783;590;290;;6;IMPONENTE CASA DE ESTILO SEÃ‘ORIAL EN VENTA. PLANTA BAJA, Amplia recepcion al frente, Living y comedor independientes.  1 dormitorio en suite, cocina actualizada con vista al parque.  Doble circulacion. Todo se comunica con un distribuidor central que con;CASA EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.812;11/10/15 0:00;2015;nov;local;Balvanera;6693228;-34.6105132,-58.411552;154;;;;LOCALBALVANERA, LOCAL EN VENTA. APTO GASTRONOMÃçA. PLANTA BAJA, SÃ“TANO Y ENTRE PISO. A METROS DE PLAZA MISERERE. MUY BUEN LOCAL    THE UNION PROPIEDADES;LOCAL EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.862;2/3/15 0:00;2015;feb;dto;Caballito;3435874;-34.6222894,-58.434884;35;30;11;1;Departamento en venta en Caballito, monoambiente. EMPRENDIMIENTO EN CONSTRUCCION. Tres ascensores automaticos con frente y cabina de acero inoxidable de Ãºltima generacion. Solarium, Piscina y SUM, con piso deck de madera tipo Pecom o similar y piso antit;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
102.003;8/24/15 0:00;2015;ago;PH;Floresta;3433910;-34.6254659,-58.4893548;191;120;;4;HERMOSO PH AL FRENTE, TODO PLANTA BAJA, EN EL LOTE SOLO SE ENCUENTRA ESTE PH EN PB Y OTRO EN LA PLANTA ALTA.;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.060;5/6/15 0:00;2015;may;dto;Velez Sarsfield;3427528;-34.614646,-58.497137;;51;4;1;Luis Roman Garcia   4040Contacto: Norma Rooney  MLS ID # 42011109112Edificio a Estrenar de Construccion Solida y Moderna.  DiseÃ±o y Distribucion de Buen Gusto y Calidad. Mejores precios de Oferta de la zona en relacion a calidadpreciom2.   UBICACIÃ“N: Zo;2 ambientes a estrenar con opcion a cochera;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
102.121;11/6/15 0:00;2015;nov;dto;Boedo;3436003;-34.63099,-58.4201892;33;33;;1;b602 TU APART CON PISICNA, DE 33 m2 EN 48 CUOTAS DE $ 10.800.;;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
102.139;7/24/15 0:00;2015;jul;dto;Palermo Soho;3430234;;35;30;;1;IMPECABLE OFICINA AL CONTRAFRENTELa propiedad se ubica en inmejorable zona a 1 cuadra de la Av. Santa Fe y a 2 de Plaza Italia y posee: Luminoso ambiente con pisos de madera flotante, al frente totalmente vidriado con acceso a balcon corrido. Cocina indep;Departamento 35mÂ_ 1 ambiente con Electricidad en Guemes al 4600, Palermo, Palermo Soho, por U$S 96.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
102.154;9/2/15 0:00;2015;sep;dto;Palermo;3430234;-34.5744943,-58.4230428;202;199;;;CODIGO: 3016WP0076 ubicado en: LAPRIDA 1411 9NO A   Publicado por: WAIMAN PROPIEDADES. El precio es de USD 310000. PISO MUY LUMINOSO Y AMPLIO EN EXCELENTE ESQUINA . Publicado a travÃ©s de Mapaprop;AMPLIO DEPARTAMENTO EN SANTA FE Y LAPRIDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.223;11/10/15 0:00;2015;nov;dto;Centro / Microcentro;3435548;-34.601063,-58.37926;50;50;10;3;Venta de Departamento 3 AMBIENTES CON DEPENDENCIA en CENTRO    Muy Buen Departamento Apto Profesional de 2/3 Ambientes con Dependencia de Servicio ubicado en una de las mejores cuadras del microcentro porteÃ±o, a tan solo 1 cuadra de Av. 9 de Julio, 2 cua;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.315;1/3/16 0:00;2016;ene;dto;Barrio Norte;3436109;-34.5861168208,-58.4150231222;48;40;;;CODIGO: 4413564 ubicado en: Avda. Santa Fe 3500   Publicado por: NC. SERVICIOS INMOBILIARIOS. El precio es de USD 105000. Departamento APTO PROFESIONAL de 2 ambientes ubicado sobre la Avda Santa Fe entre Araoz y Julian Alvarez. Se encuentra en un primer p;VENTA 2 AMB. APTO PROF. EN STA. FE Y ARAOZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.357;9/23/15 0:00;2015;sep;dto;Villa Pueyrredon;3429703;-34.571956,-58.482993;;73;;2;Gustavo Guastello   869Contacto: Silvia Miranda  MLS ID # 4202410732Departamento 3 ambientes al frente con balcon, nuevo a estrenar,2 dormitorios luminosos, baÃ±o completo,living comedor, amplia cocina con muebles bajo mesada y alacenas. Palieres semipriv;3 ambientes a estrenarc/balcon frente V.Urquiza;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
102.434;9/20/14 0:00;2014;sep;dto;Palermo;3430234;-34.582662,-58.435249;;40;2;1;Ariel Champanier  . 4330Contacto: Daniel Persini  MLS ID # 181080465Nuevo desarrollo a construir en una de las mejores zonas de Palermo Hollywood. Se abona U$S 34000 al momento de la adhesion y el saldo se pesifica en 2 refuerzos y 18 cuotas ajustadas por;DESARROLLO DEPARTAMENTO 1 AMBIENTE;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
102.553;7/12/15 0:00;2015;jul;dto;Congreso;3435259;-34.6105,-58.3976;25;;;;CODIGO: 222 ubicado en: SARANDI AL 400   Publicado por: INMOMAX. El precio es de USD 55000. Impecable depto de un ambiente super luminoso  Solo $260 de expensas  Cocina separada con muebles bajo mesada y alacena  Agua caliente por calefon Tiene instalacio;1 ambiente luminoso - cocina separada - baja expensa - apto profesional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.598;7/2/15 0:00;2015;jul;dto;Boca;3436004;-34.625444,-58.366459;66;61;;4;Sobre la Calle Azopardo, a metros de las Avenidas Brasil, Paseo Colon y Juan de Garay. Proxima a paradas de numerosas lineas de Colectivos, al Hospital Argerich y al Parque Lezama totalmente renovado. Cercano al nuevo Proyecto Inmobiliario: Barrancas de M;Departamento - 4 Ambientes - La Boca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.676;11/7/15 0:00;2015;nov;dto;Balvanera;6693228;-34.60559,-58.402119;;68;;2;Jorge Salafia  CUCICBA 5666Contacto: Jimena D'Angelo  MLS ID # 42021114416Departamento muy bien ubicado, sobre calle Larrea a media cuadra de Av. Corrientes y dos de Av. Pueyrredon, pleno Once.  Depto de 3 ambientes con dependencia, balcon y patio. Contra;VENTA DEPARTAMENTO 3 AMB C/DEPEN EN ONCE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
102.696;11/18/15 0:00;2015;nov;dto;Palermo;3430234;-34.563563,-58.438707;48;48;;2;Departamento de 2 ambientes de epoca ubicado en Palermo en un primer piso por escalera. Dispone de living con con ventana sobre la Avenida Lacroze, dormitorio con placard, cocina separada con ventana al pulmon interno del edificio. Cuenta con un estar con;Departamento de 2 ambientes de epoca primer piso por escalera en Palermo-Las Canitas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.721;11/6/15 0:00;2015;nov;dto;Balvanera;6693228;-34.6128141,-58.406721;28;28;6;2;Venta Departamento 2 ambientes en Balvanera Departamento de 2 ambientes, al lateral. Living, dormitorio con placard, cocina y baÃ±o completos. Luminoso. Se deja constancia que las medidas, superficies y m2 consignados son aproximados, sujetos a verificaci;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.911;4/24/15 0:00;2015;abr;dto;Congreso;3435259;-34.6081368,-58.3938987;65;65;;3;Departamento de 55 m2 a los cuales se le suman 5 m2 de patio cubierto y 6 m2 de hall privado.;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
102.964;6/29/13 0:00;2013;jun;dto;Villa Pueyrredon;3429703;-34.578033,-58.482051;;37;802;1;Ariel Champanier  . 4330Contacto: Daniel Persini  MLS ID # 181080367Departamento de uno ambientes edificio con amenities.Excelente planta, con entrega pautada para mediados de 2014.La forma de pago es un 50% y lo restante en 16 cuotas con financiacion en;Departamento Monoambiente con amenities.;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0
102.972;4/24/15 0:00;2015;abr;dto;Belgrano;3436077;-34.5625,-58.458333;55;44;;2;Quartier Polo CaÃ±itas. Torre Apart. Oportunidad Venta con Renta.Departamento 2 Ambientes. Toilette. Dormitorio en suite. Vestidor. Cocina integrada con alacena bajo mesada y cajoneras. Living comedor amplio con salida a balcon. Vista a PiletaCochera con;Quartier Polo en alquiler;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
103.056;2/10/16 0:00;2016;feb;dto;Saavedra;3429422;-34.554289,-58.4848364;88;59;6;;VENTA DEPARTAMENTO 3 AMBIENTES EN SAAVEDRA Edificio Queen VI   Garcia del Rio 4037 Excelentes accesos. Preventa en pozo. Departamentos de 1, 2 y 3 ambientes.   Para mas informacion contactenos:  RUIZ PROPIEDADES     RUIZ PROPIEDADES;DEPARTAMENTO EN VENTA;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
103.085;1/10/16 0:00;2016;ene;dto;Monte Castro;3430596;-34.620335,-58.5015227;35;32;;2;2 ambientes contrafrente, 2 piso por escalera. Consta de: Cocina y comedor integrados, bao completo con espacio para lavarropas, dormitorio con placard, balcn. Bajas expensas Se encuentra alquilado hasta febrero 2018. Paga $ 3800 y $ 4940 .Publicado por P;2 ambientes con balcon. Bajas expensas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.333;10/15/15 0:00;2015;oct;dto;Belgrano;3436077;-34.5638911,-58.4454154;300;280;;6;Excelente Torre en el corazon de Belgrano. Super exclusiva Pocos pisos y pocos vecinos. Gran pileta con jardin. Gym. Seg 24 hs. LujoLa planta tiene 5 dorm.  3 en suite y un baÃ±o completo para dos dorm.  Es MEGA luminoso Vista abierta y a verde.La cocina;Departamento en Belgrano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.513;10/1/15 0:00;2015;oct;PH;Chacarita;3435506;-34.5874842,-58.4659658;203;163;;4;Superficie Total: 203,43 m2  VENTA DIRECTA, el propietario no necesita comprar otra propiedad  Ph en PB. 2 departamentos de 2 amb. mas taller.  CERCANO A EST. DE SUBTE B Y 3 CUADRAS DE TREN URQUIZA,  EN ESTRATEGICA ZONA DENOMINADA POLO AUDIOVISUAL.  DISTR;PH EN VENTA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
103.598;2/11/16 0:00;2016;feb;dto;Villa Luro;3427407;-34.6405283,-58.5294588;55;50;;;CODIGO:  ubicado en: Ramon Falcon 6025   Publicado por: RAFAEL ADRIAN SANFILIPPO ESTUDIO INMOBILIARIO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.683;8/1/14 0:00;2014;ago;dto;Villa del Parque;3427455;-34.6160144,-58.5168204;70;65;;3;DTO DE 3 AMB. AL FRENTE   IMPECABLE 2 DORMITORIOS  BALCON TERRAZA  AIRECALEFACCIONPARRILLA MUY LUMINOSO  APTO CREDITO BANCARIO. .Publicado por nataliaceci a traves INMOMAP;DTO. 3 AMB. MUY LUMINOSO !!!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
103.696;12/3/15 0:00;2015;dic;dto;Villa Pueyrredon;3429703;-34.569129,-58.477082;;37;205;1;Rebeca Stern   4824Contacto: Pablo Canga  MLS ID # 420101066430Martillero Responsable: R. Stern CUCICBA 4824 NUEVO BARRIO PARQUE DONADO HOLMBERG. HOLMBERG Y MONROE.  DEPARTAMENTOS DE 1, 2, 3 y 4 AMBIENTES. UNIDADES CON PARRILLA Y TERRAZA PROPIA. OPCIÃ“N C;1 AMB. EDIF. DE CATEGORÃçA PISCINA-SUM-GYM-SEG 24HS;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
103.726;1/15/16 0:00;2016;ene;dto;Belgrano;3436077;-34.5651806,-58.4384159;83;75;;3;Departamento de 83 m2 en excelente ubicacion. Living comedor con salida a balcon semiaterrazado con buena orientacion y vista. Super luminoso. Dos dormitorios. BaÃ±o completo. Cocina con comedor diario. Lavadero. Dependencia. Baulera y cochera fija. Segur;Categoria y Ubicacion en Belgrano;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
103.793;3/25/14 0:00;2014;mar;dto;Villa Ortuzar;3427387;-34.5816538,-58.4684523;33;31;;;"CODIGO: 91669628 ubicado en: ROSETI 1900   Publicado por: LA CROIX PROPIEDADES. El precio es de ARS 79000. Â¡Â¡Â¡PREVENTA SEPTIEMBRE  OCTUBRE DE 2011  60  DE LA OBRA AVANZADA.""ESTUDIO"" APTO PROFESIONAL. ASCENSOR HIDRONEUMATICO. CONEXION PARA SPLITS FRÃçO";Departamento en Venta en Villa OrtÃºzar, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.854;2/23/15 0:00;2015;feb;dto;Villa Crespo;3427458;-34.6017235,-58.4331251;100;100;12;4;VENTA EDIFICIO 4 AMBIENTES VILLA CRESPO. HERMOSO DEPARTAMENTO 4 AMBIENTES UBICADO EN LA CALLE AV.CORRIENTES AL 4000. MUY AMPLIO Y LUMINOSO EN MUY BUENA UBICACION,ACCESO A DIFERENTES MEDIOS DE TRANSPORTES Y BOCA DE SUBTE LINEA B. EL INMUEBLE ESTA CONFORMAD;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.985;2/11/16 0:00;2016;feb;dto;Villa Luro;3427407;-34.6405283,-58.5294588;35;30;;;CODIGO: 6 ubicado en: Ramon Falcon 6025   Publicado por: RAFAEL ADRIAN SANFILIPPO ESTUDIO INMOBILIARIO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104.027;3/25/14 0:00;2014;mar;dto;Barracas;3436134;-34.6344201,-58.375379;75;70;;;CODIGO:  ubicado en: Av Montes de Oca 500   Publicado por: NUEVO SIGLO PROPIEDADES. El precio es de USD 230000. EXCELENTE DEPARTAMENTO DE 3 AMBIENTES CON COCHERA FIJA. CONTRA FRENTE CON BALCON, CUENTA CON LIVING COMEDOR, 2 DORMITORIOS (UNO EN SUITE), COCI;Departamento en Venta en Barracas, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
104.033;1/21/16 0:00;2016;ene;dto;Saavedra;3429422;-34.5541478,-58.4844947;44;39;4;;VENTA DEPARTAMENTO 1 AMBIENTE EN SAAVEDRA Edificio Queen VI   Garcia del Rio 4037 Excelentes accesos. Preventa en pozo. Departamentos de 1, 2 y 3 ambientes.  Precios en efectivo, consultar pago en cuotas.  Para mas informacion contactenos:  RUIZ PROPIEDAD;DEPARTAMENTO EN VENTA;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
104.104;2/15/16 0:00;2016;feb;casa;Congreso;3435259;;630;600;;6;VENTA IMPONENTE PETIT HOTEL A ESTRENAR APTO PROFESIONAL*CASA: Propiedad Desarrollada en Primer Piso, Segundo Piso, Tercer Piso con Salida a Patio con Parrilla, Cuarto Piso que Balconea sobre el Tercero.Escaleras de Marmol Travertino Pisos Flotantes Suizos;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
104.192;2/13/16 0:00;2016;feb;dto;Balvanera;6693228;-34.6004396,-58.4044491;82;82;8;4;Venta de Departamento 4 AMBIENTES en Balvanera Departamento de 4 ambientes. Pisos: de ceramica y habitaciones de parquet. Reciclado. Palier Privado. Vista a pulmon de manzana. Muy Lindo    THE UNION PROPIEDADES;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
